"store_name","address","address2","city","state","zip5","county","store_type","incentive_program","grantee_name","Source","Location"
"Bashas' 48","1761 E Warner Rd","","Tempe","AZ","85284","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 51","1122 N Higley Rd","","Mesa","AZ","85205","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 55","275 N Tegner St","","Wickenburg","AZ","85390","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 56","21064 W Main St","","Buckeye","AZ","85396","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 66","36889 TOM DARLINGTON","","CAREFREE","AZ","85377","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 7","8035 E Indian School Rd","","Scottsdale","AZ","85251","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 73","2864 N Power Rd","","Mesa","AZ","85215","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bashas' 99","10111 E Bell Rd","","Scottsdale","AZ","85260","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Bati Bites","1510 W Mcdowell Rd","Ste 4","Phoenix","AZ","85007","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Bell Rd Food Mart","1602 E Bell Rd","","Phoenix","AZ","85022","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Ben Brothers Market LLC","1645 E Van Buren St","","Phoenix","AZ","85006","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Benchris African & Carribean Market","5532 N 43rd Ave","","Glendale","AZ","85301","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Bengal Mart","6114 N 59th Ave","Ste 8","Glendale","AZ","85301","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Bescadria Mi Guaymas 1","7223 W Indian School Rd","Ste A103","Phoenix","AZ","85033","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Best Farmers Market LLC","4825 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Best Liquor","3320 S Priest Dr","Ste 1","Tempe","AZ","85282","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Bethany Chevron 98190","1901 W Bethany Home Rd","","Phoenix","AZ","85015","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Bienvenido Al Buen Gusto Paisano","15601 N Greasewood St","","Surprise","AZ","85378","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Big Bs Market","4835 N 37th Ave","","Phoenix","AZ","85019","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Big Papa Pizza","825 W Southern Ave","Ste 108","Phoenix","AZ","85041","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Bill's Oak Grove Gas & Food Mart Inc.","7000 W Chandler Blvd","","Chandler","AZ","85226","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Bimbo Bakeries 9141","10414 N 19th Ave","","Phoenix","AZ","85021","MARICOPA","Specialty Store","","","USDA","Maricopa (County, 2022)"
"Bimbo Bakeries 9145","10050 W Bell Rd","Ste 24","Sun City","AZ","85351","MARICOPA","Specialty Store","","","USDA","Maricopa (County, 2022)"
"Block & Apron 1","20820 N 25th Pl","","Phoenix","AZ","85050","MARICOPA","Specialty Store","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3755","5009 McDowell Rd","","Phoenix","AZ","85043","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3756","6535 W Indian School Rd","","Phoenix","AZ","85033","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3757","1715 S Power Rd","","Mesa","AZ","85206","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3758","510 E Bell Rd","","Phoenix","AZ","85022","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3759","2410 W Northern Avenue","","Phoenix","AZ","85021","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3760","4102 E Thomas Rd","","Phoenix","AZ","85018","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3761","1036 S Country Club Dr.","","Mesa","AZ","85210","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3763","2253 E Baseline Rd","","Gilbert","AZ","85234","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco #3908","1530 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3561","5810 W Bell Rd","","Glendale","AZ","85308","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3566","5130 S McClintock Dr","","Tempe","AZ","85282","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3578","4091 S Gilbert Rd","","Gilbert","AZ","85297","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3584","949 N Dobson Rd","","Mesa","AZ","85201","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3598","758 S Watson Rd","","Buckeye","AZ","85326","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3599","10000 W Happy Valley Pkwy","","Peoria","AZ","85383","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3854","13233 W McDowell Rd","","Goodyear","AZ","85395","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3855","15540 N Hayden Rd","","Scottsdale","AZ","85260","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3856","4728 E Ray Rd","","Phoenix","AZ","85044","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3857","15255 N 64th St","","Scottsdale","AZ","85254","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3858","4302 W Cactus Rd","","Glendale","AZ","85304","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3859","10135 W McDowell Rd","","Avondale","AZ","85392","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Pollo Loco 3860","2520 W Chandler Blvd","","Chandler","AZ","85224","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"El Primos Mini Mart","1020 S 19th Ave","","Phoenix","AZ","85009","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"El Rancho Market","8901 N 19th Ave","","Phoenix","AZ","85021","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"El Rey De Los Ostiones","4141 N 35th Ave","","Phoenix","AZ","85017","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"El Super 19","7502 W Thomas Rd","","Phoenix","AZ","85033","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"El Super 22","3130 E Thomas Rd","","Phoenix","AZ","85016","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"El Super 53","1251 E Southern Ave","","Mesa","AZ","85204","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"El Super 55","2211 W Camelback Rd","","Phoenix","AZ","85015","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"El Super 8","5127 W Indian School Rd","","Phoenix","AZ","85031","MARICOPA","Supermarket","","","USDA","Maricopa (County, 2022)"
"El Super Rancho","4501 N 27th Ave","","Phoenix","AZ","85017","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"Elliot Market","17750 W Elliot Rd","","Goodyear","AZ","85338","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Elsa's Food Mart 1","812 E University Dr","","Mesa","AZ","85203","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Em Valero (Scottsdale Minimart)","6842 E Thomas Rd","","Scottsdale","AZ","85251","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Escalante Community Garden","2150 E Orange St","","Tempe","AZ","85281","MARICOPA","Farmers and Markets","","Pinnacle Prevention Corporation","USDA","Maricopa (County, 2022)"
"Eubate African Market & Beauty Supply","5925 W Olive Ave","Ste 10b","Glendale","AZ","85302","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Euro Bakery","15440 N 35th Ave","Ste 15","Phoenix","AZ","85053","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Ez Trip","4002 E Mcdowell Rd","","Phoenix","AZ","85008","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"F1 Food And Fuel Llc","8941 N 12th St","","Phoenix","AZ","85020","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"FOOD STATE MARKET","3202 E Broadway Rd","","Phoenix","AZ","85040","MARICOPA","Grocery Store","","","USDA","Maricopa (County, 2022)"
"FRY'S #694","2800 W Dove Valley Rd","","Phoenix","AZ","85085","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 10","4353 W Bethany Home Rd","","Glendale","AZ","85301","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 101","3232 S Mill Ave","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 11","6710 W Bethany Home Rd","","Glendale","AZ","85303","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 112","1575 N Dysart Rd","","Avondale","AZ","85392","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 113","1245 W Main St","","Mesa","AZ","85201","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 114","9245 W Union Hills Dr","","Peoria","AZ","85382","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 115","435 S Ellsworth Rd","","Mesa","AZ","85208","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 12","18420 N 19th Ave","","Phoenix","AZ","85023","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 120","6321 E Greenway Rd","","Scottsdale","AZ","85254","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 121","4025 E Thunderbird Rd","","Phoenix","AZ","85032","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 122","10660 Grand Ave","","Sun City","AZ","85351","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 123","2727 E Broadway Rd","","Mesa","AZ","85204","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 124","3255 S Rural Rd","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 125","10450 N 90th St","","Scottsdale","AZ","85258","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 126","6601 W Indian School Rd","","Phoenix","AZ","85033","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 127","4204 W Cactus Rd","","Phoenix","AZ","85029","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 128","744 W Camelback Rd","","Phoenix","AZ","85013","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 129","4724 N 20th St","","Phoenix","AZ","85016","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 135","4505 E Thomas Rd","","Phoenix","AZ","85018","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 136","4329 W Northern Ave","","Glendale","AZ","85301","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 2","3036 E Thomas Rd","","Phoenix","AZ","85016","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 22","1835 E Guadalupe Rd","","Tempe","AZ","85283","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 23","5941 E McKellips Rd","","Mesa","AZ","85215","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 26","5116 W Olive Ave","","Glendale","AZ","85302","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 27","3616 E Ray Rd","","Phoenix","AZ","85044","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 28","4315 W Bell Rd","","Glendale","AZ","85308","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 37","981 W Elliot Rd","","Chandler","AZ","85225","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 40","3421 W Thunderbird Rd","","Phoenix","AZ","85053","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 43","2700 W Baseline Rd","","Tempe","AZ","85283","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 45","7455 W Cactus Rd","","Peoria","AZ","85381","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 46","520 E Baseline Rd","","Phoenix","AZ","85042","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 5","7770 E McDowell Rd","","Scottsdale","AZ","85257","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 51","1950 W Ray Rd","","Chandler","AZ","85224","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 52","855 W Warner Rd","","Gilbert","AZ","85233","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 54","4842 E Bell Rd","","Scottsdale","AZ","85254","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 55","1915 S Power Rd","","Mesa","AZ","85206","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 56","9043 W Olive Ave","","Peoria","AZ","85345","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 6","5771 W Thunderbird Rd","","Glendale","AZ","85306","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 60","20220 N 59th Ave","","Glendale","AZ","85308","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 607","5100 S McClintock Dr","","Tempe","AZ","85282","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 609","850 E Hatcher Rd","","Phoenix","AZ","85020","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 61","15510 W Bell Rd","","Surprise","AZ","85374","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 610","4230 W McDowell Rd","","Phoenix","AZ","85009","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 611","4440 E Main St","","Mesa","AZ","85205","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 612","4707 E Shea Blvd","","Phoenix","AZ","85028","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 617","2727 W Bell Rd","","Phoenix","AZ","85053","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 618","3246 E Bell Rd","","Phoenix","AZ","85032","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 619","8325 W Indian School Rd","","Phoenix","AZ","85037","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 62","554 W Baseline Rd","","Mesa","AZ","85210","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 621","8900 E Via Linda","","Scottsdale","AZ","85258","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 623","1815 W Glendale Ave","","Phoenix","AZ","85021","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 624","1845 E Baseline Rd","","Gilbert","AZ","85233","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 625","6611 W Bell Rd","","Glendale","AZ","85308","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 627","9900 S Rural Rd","","Tempe","AZ","85284","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 628","3949 E Chandler Blvd","","Phoenix","AZ","85048","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 64","714 S Val Vista Dr","","Gilbert","AZ","85296","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 641","3511 W Peoria Ave","","Phoenix","AZ","85029","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 66","10675 W Indian School Rd","","Avondale","AZ","85392","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 668","985 E Riggs Rd","","Chandler","AZ","85249","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 67","4815 E Carefree Hwy Bldg 100","","Cave Creek","AZ","85331","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 69","2010 S Alma School Rd","","Chandler","AZ","85248","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 70","14845 E Shea Blvd","","Fountain Hills","AZ","85268","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 72","87 E Williams Field Rd","","Gilbert","AZ","85295","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 73","6625 W Happy Valley Rd","","Glendale","AZ","85310","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 74","8375 W Deer Valley Rd","","Peoria","AZ","85382","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 75","3261 E Pecos Rd","","Gilbert","AZ","85295","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 79","2626 S 83rd Ave","","Phoenix","AZ","85043","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 81","2250 E Baseline Rd","","Phoenix","AZ","85042","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 87","5140 W Baseline Rd","","Laveen","AZ","85339","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S 89","11425 W Buckeye Rd","","Avondale","AZ","85323","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"FRY'S MARKETPLACE 622","1935 N Stapley Dr","","Mesa","AZ","85203","MARICOPA","Super Store","","","USDA","Maricopa (County, 2022)"
"Fabry Food Market Llc 1","3243 W Thomas Rd","Ste B","Phoenix","AZ","85017","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Fairway Liquor Market","340 W Brown Rd","","Mesa","AZ","85201","MARICOPA","Convenience Store","","","USDA","Maricopa (County, 2022)"
"Fam's Fred Fish","4117 N 19th Ave","","Phoenix","AZ","85015","MARICOPA","Restaurant Meals Program","","","USDA","Maricopa (County, 2022)"
"Family Dollar 10071","5846 N 43rd Ave","","Glendale","AZ","85301","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Family Dollar 10413","8801 N 7th St","","Phoenix","AZ","85020","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Family Dollar 10848","725 W Indian School Rd","Ste 126","Phoenix","AZ","85013","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Family Dollar 11140","12101 W Thunderbird Rd","","El Mirage","AZ","85335","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Family Dollar 11184","5435 N 59th Ave","","Glendale","AZ","85301","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
"Family Dollar 11495","3605 W Thomas Rd","","Phoenix","AZ","85019","MARICOPA","Other","","","USDA","Maricopa (County, 2022)"
